,STATION,DATE,TIME,ENTRIES,EXITS
0,103 ST-CORONA,04/13/2019,0,0.0,0.0
42,111 ST,04/13/2019,0,0.0,0.0
84,33 ST-RAWSON ST,04/13/2019,0,0.0,0.0
126,34 ST-HUDSON YD,04/13/2019,0,0.0,0.0
168,40 ST LOWERY ST,04/13/2019,0,0.0,0.0
210,42 ST-BRYANT PK,04/13/2019,0,0.0,0.0
252,42 ST-PORT AUTH,04/13/2019,0,0.0,0.0
294,46 ST BLISS ST,04/13/2019,0,0.0,0.0
336,5 AVE,04/13/2019,0,0.0,0.0
378,52 ST,04/13/2019,0,0.0,0.0
420,61 ST WOODSIDE,04/13/2019,0,0.0,0.0
462,69 ST,04/13/2019,0,0.0,0.0
504,74 ST-BROADWAY,04/13/2019,0,0.0,0.0
546,82 ST-JACKSON H,04/13/2019,0,0.0,0.0
588,90 ST-ELMHURST,04/13/2019,0,0.0,0.0
630,COURT SQ,04/13/2019,0,0.0,0.0
672,FLUSHING-MAIN,04/13/2019,0,0.0,0.0
714,GRD CNTRL-42 ST,04/13/2019,0,0.0,0.0
756,HUNTERS PT AV,04/13/2019,0,0.0,0.0
798,JKSN HT-ROOSVLT,04/13/2019,0,0.0,0.0
840,JUNCTION BLVD,04/13/2019,0,0.0,0.0
882,METS-WILLETS PT,04/13/2019,0,0.0,0.0
924,QUEENSBORO PLZ,04/13/2019,0,0.0,0.0
966,TIMES SQ-42 ST,04/13/2019,0,0.0,0.0
1008,VERNON-JACKSON,04/13/2019,0,0.0,0.0
1,103 ST-CORONA,04/13/2019,1,196.0,947.0
43,111 ST,04/13/2019,1,135.0,633.0
85,33 ST-RAWSON ST,04/13/2019,1,67.0,85.0
127,34 ST-HUDSON YD,04/13/2019,1,368.0,143.0
169,40 ST LOWERY ST,04/13/2019,1,77.0,391.0
211,42 ST-BRYANT PK,04/13/2019,1,838.0,350.0
253,42 ST-PORT AUTH,04/13/2019,1,1674.0,1658.0
295,46 ST BLISS ST,04/13/2019,1,161.0,497.0
337,5 AVE,04/13/2019,1,242.0,56.0
379,52 ST,04/13/2019,1,58.0,203.0
421,61 ST WOODSIDE,04/13/2019,1,155.0,316.0
463,69 ST,04/13/2019,1,56.0,171.0
505,74 ST-BROADWAY,04/13/2019,1,87.0,210.0
547,82 ST-JACKSON H,04/13/2019,1,247.0,867.0
589,90 ST-ELMHURST,04/13/2019,1,179.0,445.0
631,COURT SQ,04/13/2019,1,207.0,214.0
673,FLUSHING-MAIN,04/13/2019,1,1.0,61.0
715,GRD CNTRL-42 ST,04/13/2019,1,1731.0,950.0
757,HUNTERS PT AV,04/13/2019,1,29.0,48.0
799,JKSN HT-ROOSVLT,04/13/2019,1,991.0,2497.0
841,JUNCTION BLVD,04/13/2019,1,263.0,1370.0
883,METS-WILLETS PT,04/13/2019,1,385.0,1023.0
925,QUEENSBORO PLZ,04/13/2019,1,316.0,285.0
967,TIMES SQ-42 ST,04/13/2019,1,4164.0,1416.0
1009,VERNON-JACKSON,04/13/2019,1,206.0,298.0
2,103 ST-CORONA,04/13/2019,2,3164.0,521.0
44,111 ST,04/13/2019,2,1910.0,378.0
86,33 ST-RAWSON ST,04/13/2019,2,125.0,421.0
128,34 ST-HUDSON YD,04/13/2019,2,330.0,1226.0
170,40 ST LOWERY ST,04/13/2019,2,424.0,280.0
212,42 ST-BRYANT PK,04/13/2019,2,308.0,769.0
254,42 ST-PORT AUTH,04/13/2019,2,4117.0,4522.0
