,STATION,DATE,TIME,ENTRIES,EXITS
0,103 ST,04/13/2019,0,2155055064,2228446827
42,110 ST,04/13/2019,0,37498959,35882219
84,116 ST,04/13/2019,0,37657429,11073268
126,125 ST,04/13/2019,0,1481811068,1195084017
168,14 ST-UNION SQ,04/13/2019,0,704154403,367110672
210,23 ST,04/13/2019,0,2055524974,1581461721
252,28 ST,04/13/2019,0,1212422600,1421600376
294,3 AV 138 ST,04/13/2019,0,22428866,19363069
336,33 ST,04/13/2019,0,1539863382,1658161835
378,51 ST,04/13/2019,0,85385754,106876242
420,59 ST,04/13/2019,0,2079953527,1633516389
462,68ST-HUNTER CO,04/13/2019,0,72338606,58723097
504,77 ST,04/13/2019,0,257376562,102784683
546,86 ST,04/13/2019,0,2130423611,2450374176
588,96 ST,04/13/2019,0,730759012,32011601
630,ASTOR PL,04/13/2019,0,37162683,31205072
672,B'WAY-LAFAYETTE,04/13/2019,0,1987161114,1615017924
714,BLEECKER ST,04/13/2019,0,33245489,12240866
756,BROOK AV,04/13/2019,0,25821185,26637921
798,BROOKLYN BRIDGE,04/13/2019,0,621534057,669821622
840,BUHRE AV,04/13/2019,0,7795128,5305849
882,CANAL ST,04/13/2019,0,3072252100,4816052748
924,CASTLE HILL AV,04/13/2019,0,22995125,21219940
966,CHAMBERS ST,04/13/2019,0,892033023,1825424363
1008,CYPRESS AV,04/13/2019,0,13392936,11581931
1050,E 143/ST MARY'S,04/13/2019,0,5594306,6240719
1092,E 149 ST,04/13/2019,0,22001829,22460200
1134,ELDER AV,04/13/2019,0,12512948,12166105
1176,GRD CNTRL-42 ST,04/13/2019,0,2602367293,3167355041
1218,HUNTS POINT AV,04/13/2019,0,355437647,142071165
1260,LEXINGTON AV/53,04/13/2019,0,2696680896,3414364940
1302,LONGWOOD AV,04/13/2019,0,16010257,15833444
1344,MIDDLETOWN RD,04/13/2019,0,11419081,8109373
1386,MORISN AV/SNDVW,04/13/2019,0,7195781,6662281
1428,PARKCHESTER,04/13/2019,0,266521864,322710980
1470,PELHAM BAY PARK,04/13/2019,0,180516357,21051214
1512,SPRING ST,04/13/2019,0,36671370,35417421
1554,ST LAWRENCE AV,04/13/2019,0,15057972,9920011
1596,WESTCHESTER SQ,04/13/2019,0,17265628,16496889
1638,WHITLOCK AV,04/13/2019,0,8061732,6193159
1680,ZEREGA AV,04/13/2019,0,1772410,819145
1,103 ST,04/13/2019,1,2155055129,2228446949
43,110 ST,04/13/2019,1,37499118,35882640
85,116 ST,04/13/2019,1,37657595,11073508
127,125 ST,04/13/2019,1,1481811441,1195084702
169,14 ST-UNION SQ,04/13/2019,1,704156298,367111574
211,23 ST,04/13/2019,1,2055525266,1581461877
253,28 ST,04/13/2019,1,1212422898,1421600570
295,3 AV 138 ST,04/13/2019,1,22429087,19363506
337,33 ST,04/13/2019,1,1539863652,1658162005
379,51 ST,04/13/2019,1,85386270,106876428
421,59 ST,04/13/2019,1,2079954570,1633516854
463,68ST-HUNTER CO,04/13/2019,1,72338700,58723197
505,77 ST,04/13/2019,1,257376702,102784921
547,86 ST,04/13/2019,1,2130424102,2450374654
589,96 ST,04/13/2019,1,730759106,32011714
631,ASTOR PL,04/13/2019,1,37163221,31205188
673,B'WAY-LAFAYETTE,04/13/2019,1,1987161440,1615018173
715,BLEECKER ST,04/13/2019,1,33246381,12241001
757,BROOK AV,04/13/2019,1,25821257,26637989
799,BROOKLYN BRIDGE,04/13/2019,1,621534270,669821774
841,BUHRE AV,04/13/2019,1,7795169,5305950
883,CANAL ST,04/13/2019,1,3072252593,4816053041
925,CASTLE HILL AV,04/13/2019,1,22995209,21220326
967,CHAMBERS ST,04/13/2019,1,892033151,1825424437
1009,CYPRESS AV,04/13/2019,1,13392986,11582025
1051,E 143/ST MARY'S,04/13/2019,1,5594317,6240769
