,STATION,DATE,TIME,ENTRIES,EXITS
885,MORGAN AV,04/13/2019,3,6251870,2624334
927,MYRTLE-WYCKOFF,04/13/2019,3,1721526855,596137773
969,NEW LOTS,04/13/2019,3,17074683,21721097
1011,SUTTER AV,04/13/2019,3,3224190,2157135
1053,WILSON AV,04/13/2019,3,18915397,17045972
4,1 AV,04/13/2019,4,1413088014,1463233420
46,14 ST,04/13/2019,4,4597355881,3250822265
88,14 ST-UNION SQ,04/13/2019,4,704193629,367159390
130,3 AV,04/13/2019,4,25105322,26568187
172,6 AV,04/13/2019,4,1225771559,1213049899
214,8 AV,04/13/2019,4,187895832,76715523
256,ATLANTIC AV,04/13/2019,4,3455560,1422051
298,BEDFORD AV,04/13/2019,4,95307927,100028974
340,BROADWAY JCT,04/13/2019,4,62017277,58266703
382,BUSHWICK AV,04/13/2019,4,6638104,5674190
424,CANARSIE-ROCKAW,04/13/2019,4,95314878,23813771
466,DEKALB AV,04/13/2019,4,1943763541,864709953
508,EAST 105 ST,04/13/2019,4,23973229,22096491
550,GRAHAM AV,04/13/2019,4,38582910,22134891
592,GRAND ST,04/13/2019,4,18938132,16214052
634,HALSEY ST,04/13/2019,4,101865361,55153403
676,JEFFERSON ST,04/13/2019,4,26872242,12176031
718,LIVONIA AV,04/13/2019,4,14031966,8341044
760,LORIMER ST,04/13/2019,4,16363129,5329276
802,METROPOLITAN AV,04/13/2019,4,25234240,18578655
844,MONTROSE AV,04/13/2019,4,147482503,10461727
886,MORGAN AV,04/13/2019,4,6253962,2625170
928,MYRTLE-WYCKOFF,04/13/2019,4,1721532217,596139815
970,NEW LOTS,04/13/2019,4,17075164,21721642
1012,SUTTER AV,04/13/2019,4,3224651,2157478
1054,WILSON AV,04/13/2019,4,18916325,17046519
5,1 AV,04/13/2019,5,1413092362,1463239219
47,14 ST,04/13/2019,5,4597367413,3250830993
89,14 ST-UNION SQ,04/13/2019,5,704217609,367177825
131,3 AV,04/13/2019,5,25106900,26569998
173,6 AV,04/13/2019,5,1225771706,1213050483
215,8 AV,04/13/2019,5,187903083,76718833
257,ATLANTIC AV,04/13/2019,5,3455669,1422106
299,BEDFORD AV,04/13/2019,5,95320218,100035410
341,BROADWAY JCT,04/13/2019,5,62018991,58269470
383,BUSHWICK AV,04/13/2019,5,6638427,5674508
425,CANARSIE-ROCKAW,04/13/2019,5,95315829,23814098
467,DEKALB AV,04/13/2019,5,1943764886,864710456
509,EAST 105 ST,04/13/2019,5,23973534,22096934
551,GRAHAM AV,04/13/2019,5,38584517,22136273
593,GRAND ST,04/13/2019,5,18939178,16215137
635,HALSEY ST,04/13/2019,5,101866371,55154547
677,JEFFERSON ST,04/13/2019,5,26873947,12176399
719,LIVONIA AV,04/13/2019,5,14032211,8341369
761,LORIMER ST,04/13/2019,5,16364162,5329614
803,METROPOLITAN AV,04/13/2019,5,25236074,18580535
845,MONTROSE AV,04/13/2019,5,147483980,10462699
