,STATION,DATE,TIME,ENTRIES,EXITS
0,125 ST,04/13/2019,0,0.0,0.0
42,138/GRAND CONC,04/13/2019,0,0.0,0.0
84,14 ST-UNION SQ,04/13/2019,0,0.0,0.0
126,149/GRAND CONC,04/13/2019,0,0.0,0.0
168,174 ST,04/13/2019,0,0.0,0.0
210,219 ST,04/13/2019,0,0.0,0.0
252,225 ST,04/13/2019,0,0.0,0.0
294,233 ST,04/13/2019,0,0.0,0.0
336,3 AV-149 ST,04/13/2019,0,0.0,0.0
378,59 ST,04/13/2019,0,0.0,0.0
420,86 ST,04/13/2019,0,0.0,0.0
462,ALLERTON AV,04/13/2019,0,0.0,0.0
504,ATL AV-BARCLAY,04/13/2019,0,0.0,0.0
546,BAYCHESTER AV,04/13/2019,0,0.0,0.0
588,BEVERLY RD,04/13/2019,0,0.0,0.0
630,BOROUGH HALL,04/13/2019,0,0.0,0.0
672,BOTANIC GARDEN,04/13/2019,0,0.0,0.0
713,BOWLING GREEN,04/13/2019,0,0.0,0.0
755,BRONX PARK EAST,04/13/2019,0,0.0,0.0
797,BROOKLYN BRIDGE,04/13/2019,0,0.0,0.0
839,BURKE AV,04/13/2019,0,0.0,0.0
881,CHAMBERS ST,04/13/2019,0,0.0,0.0
923,CHURCH AV,04/13/2019,0,0.0,0.0
965,E 180 ST,04/13/2019,0,0.0,0.0
1007,EASTCHSTER/DYRE,04/13/2019,0,0.0,0.0
1049,FLATBUSH AV-B.C,04/13/2019,0,0.0,0.0
1091,FRANKLIN AV,04/13/2019,0,0.0,0.0
1133,FREEMAN ST,04/13/2019,0,0.0,0.0
1175,FULTON ST,04/13/2019,0,0.0,0.0
1217,GRD CNTRL-42 ST,04/13/2019,0,0.0,0.0
1259,GUN HILL RD,04/13/2019,0,0.0,0.0
1301,INTERVALE AV,04/13/2019,0,0.0,0.0
1343,JACKSON AV,04/13/2019,0,0.0,0.0
1385,MORRIS PARK,04/13/2019,0,0.0,0.0
1427,NEREID AV,04/13/2019,0,0.0,0.0
1469,NEVINS ST,04/13/2019,0,0.0,0.0
1511,NEWKIRK AV,04/13/2019,0,0.0,0.0
1553,PELHAM PKWY,04/13/2019,0,0.0,0.0
1595,PRESIDENT ST,04/13/2019,0,0.0,0.0
1637,PROSPECT AV,04/13/2019,0,0.0,0.0
1679,SIMPSON ST,04/13/2019,0,0.0,0.0
1721,STERLING ST,04/13/2019,0,0.0,0.0
1763,WALL ST,04/13/2019,0,0.0,0.0
1805,WEST FARMS SQ,04/13/2019,0,0.0,0.0
1847,WINTHROP ST,04/13/2019,0,0.0,0.0
1,125 ST,04/13/2019,1,373.0,685.0
43,138/GRAND CONC,04/13/2019,1,99.0,163.0
85,14 ST-UNION SQ,04/13/2019,1,1895.0,902.0
127,149/GRAND CONC,04/13/2019,1,251.0,580.0
169,174 ST,04/13/2019,1,82.0,194.0
211,219 ST,04/13/2019,1,69.0,63.0
253,225 ST,04/13/2019,1,67.0,53.0
295,233 ST,04/13/2019,1,76.0,50.0
337,3 AV-149 ST,04/13/2019,1,164.0,222.0
379,59 ST,04/13/2019,1,1043.0,465.0
421,86 ST,04/13/2019,1,491.0,478.0
463,ALLERTON AV,04/13/2019,1,90.0,62.0
505,ATL AV-BARCLAY,04/13/2019,1,1665.0,1116.0
547,BAYCHESTER AV,04/13/2019,1,27.0,23.0
589,BEVERLY RD,04/13/2019,1,42.0,41.0
631,BOROUGH HALL,04/13/2019,1,366.0,240.0
673,BOTANIC GARDEN,04/13/2019,1,8.0,30.0
714,BOWLING GREEN,04/13/2019,1,320.0,376.0
756,BRONX PARK EAST,04/13/2019,1,42.0,27.0
798,BROOKLYN BRIDGE,04/13/2019,1,213.0,152.0
840,BURKE AV,04/13/2019,1,53.0,67.0
882,CHAMBERS ST,04/13/2019,1,128.0,74.0
924,CHURCH AV,04/13/2019,1,130.0,65.0
966,E 180 ST,04/13/2019,1,114.0,267.0
1008,EASTCHSTER/DYRE,04/13/2019,1,35.0,103.0
1050,FLATBUSH AV-B.C,04/13/2019,1,177.0,309.0
1092,FRANKLIN AV,04/13/2019,1,107.0,381.0
1134,FREEMAN ST,04/13/2019,1,71.0,198.0
1176,FULTON ST,04/13/2019,1,513.0,815.0
1218,GRD CNTRL-42 ST,04/13/2019,1,1731.0,950.0
1260,GUN HILL RD,04/13/2019,1,166.0,427.0
1302,INTERVALE AV,04/13/2019,1,45.0,136.0
1344,JACKSON AV,04/13/2019,1,73.0,31.0
1386,MORRIS PARK,04/13/2019,1,9.0,47.0
1428,NEREID AV,04/13/2019,1,40.0,35.0
1470,NEVINS ST,04/13/2019,1,222.0,171.0
1512,NEWKIRK AV,04/13/2019,1,118.0,202.0
1554,PELHAM PKWY,04/13/2019,1,133.0,184.0
1596,PRESIDENT ST,04/13/2019,1,31.0,254.0
1638,PROSPECT AV,04/13/2019,1,91.0,91.0
1680,SIMPSON ST,04/13/2019,1,31.0,80.0
1722,STERLING ST,04/13/2019,1,42.0,244.0
1764,WALL ST,04/13/2019,1,46.0,34.0
1806,WEST FARMS SQ,04/13/2019,1,110.0,186.0
1848,WINTHROP ST,04/13/2019,1,57.0,26.0
2,125 ST,04/13/2019,2,2127.0,2730.0
44,138/GRAND CONC,04/13/2019,2,232.0,296.0
86,14 ST-UNION SQ,04/13/2019,2,2080.0,5437.0
128,149/GRAND CONC,04/13/2019,2,766.0,502.0
170,174 ST,04/13/2019,2,588.0,250.0
212,219 ST,04/13/2019,2,469.0,87.0
254,225 ST,04/13/2019,2,589.0,62.0
296,233 ST,04/13/2019,2,670.0,103.0
338,3 AV-149 ST,04/13/2019,2,1402.0,309.0
380,59 ST,04/13/2019,2,949.0,2025.0
422,86 ST,04/13/2019,2,567.0,997.0
464,ALLERTON AV,04/13/2019,2,762.0,145.0
506,ATL AV-BARCLAY,04/13/2019,2,980.0,1088.0
548,BAYCHESTER AV,04/13/2019,2,370.0,49.0
590,BEVERLY RD,04/13/2019,2,391.0,19.0
632,BOROUGH HALL,04/13/2019,2,286.0,506.0
674,BOTANIC GARDEN,04/13/2019,2,52.0,115.0
715,BOWLING GREEN,04/13/2019,2,440.0,564.0
