,STATION,DATE,TIME,ENTRIES,EXITS
1589,RALPH AV,04/13/2019,05:00:00,27132049,19681287
1631,ROCKAWAY AV,04/13/2019,05:00:00,16435000,12111197
1673,SHEPHERD AV,04/13/2019,05:00:00,8383144,9400517
1801,UTICA AV,04/13/2019,05:00:00,204670335,57278911
1843,VAN SICLEN AVE,04/13/2019,05:00:00,13366958,13607855
1886,W 4 ST-WASH SQ,04/13/2019,05:00:00,244543090,114970389
402,34 ST-PENN STA,04/13/2019,06:00:00,1960893246,2381985612
487,42 ST-PORT AUTH,04/13/2019,06:00:00,359076187,130496907
1166,FULTON ST,04/13/2019,07:00:00,3443445242,2265607687
86,125 ST,04/13/2019,08:00:00,506896140,421259938
213,145 ST,04/13/2019,08:00:00,113375031,115363375
315,168 ST,04/13/2019,08:00:00,86613558,52019790
358,23 ST,04/13/2019,08:00:00,314637488,1411045286
403,34 ST-PENN STA,04/13/2019,08:00:00,1666863512,1578152974
488,42 ST-PORT AUTH,04/13/2019,08:00:00,7250235130,6083036887
570,50 ST,04/13/2019,08:00:00,76868634,39392541
612,59 ST COLUMBUS,04/13/2019,08:00:00,3421274723,2996515969
655,72 ST,04/13/2019,08:00:00,22064064,17161417
785,86 ST,04/13/2019,08:00:00,25384146,12318354
827,96 ST,04/13/2019,08:00:00,30701890,26444028
869,BROADWAY JCT,04/13/2019,08:00:00,62013263,58263366
911,CANAL ST,04/13/2019,08:00:00,961817080,603605123
997,CHAMBERS ST,04/13/2019,08:00:00,1942788834,833321931
1039,CLINTON-WASH AV,04/13/2019,08:00:00,169154400,69403388
1081,EUCLID AV,04/13/2019,08:00:00,26303950,12059180
1252,HIGH ST,04/13/2019,08:00:00,2751210704,3700065924
1294,HOYT-SCHER,04/13/2019,08:00:00,41597134,40616417
1336,JAY ST-METROTEC,04/13/2019,08:00:00,327012016,51804110
1378,KINGSTON-THROOP,04/13/2019,08:00:00,24420188,24449273
1504,NOSTRAND AV,04/13/2019,08:00:00,34776914,34246859
1548,PARK PLACE,04/13/2019,08:00:00,9420178,9239935
1716,SPRING ST,04/13/2019,08:00:00,479339606,91267243
1758,TIMES SQ-42 ST,04/13/2019,08:00:00,5861987851,4576872374
1929,WORLD TRADE CTR,04/13/2019,08:00:00,1596903988,1840503848
316,168 ST,04/13/2019,08:19:48,14847879,41148818
954,CATHEDRAL PKWY,04/13/2019,08:58:21,17547771,12140068
2,103 ST,04/13/2019,09:00:00,29719323,25609622
44,116 ST,04/13/2019,09:00:00,362169557,391145674
129,135 ST,04/13/2019,09:00:00,207129328,31296060
171,14 ST,04/13/2019,09:00:00,2396577520,1202539400
231,155 ST,04/13/2019,09:00:00,15965766,13825613
273,163 ST-AMSTERDM,04/13/2019,09:00:00,19068614,10370114
698,8 AV,04/13/2019,09:00:00,187887073,76707916
740,81 ST-MUSEUM,04/13/2019,09:00:00,43769359,38436899
955,CATHEDRAL PKWY,04/13/2019,09:00:00,91485889,148904843
1123,FRANKLIN AV,04/13/2019,09:00:00,84607366,42531547
1167,FULTON ST,04/13/2019,09:00:00,761193249,2041177693
1420,LAFAYETTE AV,04/13/2019,09:00:00,23210599,11683699
1462,LIBERTY AV,04/13/2019,09:00:00,13465876,7505632
1590,RALPH AV,04/13/2019,09:00:00,27132660,19681443
1632,ROCKAWAY AV,04/13/2019,09:00:00,16435639,12111282
1674,SHEPHERD AV,04/13/2019,09:00:00,8383594,9400584
1802,UTICA AV,04/13/2019,09:00:00,204672134,57279662
1844,VAN SICLEN AVE,04/13/2019,09:00:00,13367379,13607913
1887,W 4 ST-WASH SQ,04/13/2019,09:00:00,244544137,114972485
404,34 ST-PENN STA,04/13/2019,10:00:00,1960897315,2381989278
489,42 ST-PORT AUTH,04/13/2019,10:00:00,359078296,130499585
741,81 ST-MUSEUM,04/13/2019,10:27:51,29948515,23590416
1168,FULTON ST,04/13/2019,11:00:00,3443446709,2265611107
87,125 ST,04/13/2019,12:00:00,506900466,421263663
214,145 ST,04/13/2019,12:00:00,113379674,115365645
317,168 ST,04/13/2019,12:00:00,86616346,52020719
359,23 ST,04/13/2019,12:00:00,314638557,1411046480
405,34 ST-PENN STA,04/13/2019,12:00:00,1666871903,1578161270
490,42 ST-PORT AUTH,04/13/2019,12:00:00,7250241473,6083042765
571,50 ST,04/13/2019,12:00:00,76870743,39393940
613,59 ST COLUMBUS,04/13/2019,12:00:00,3421281098,2996526576
656,72 ST,04/13/2019,12:00:00,22064875,17162506
786,86 ST,04/13/2019,12:00:00,25384895,12319335
828,96 ST,04/13/2019,12:00:00,30702722,26444784
870,BROADWAY JCT,04/13/2019,12:00:00,62015216,58264650
912,CANAL ST,04/13/2019,12:00:00,961818414,603608452
998,CHAMBERS ST,04/13/2019,12:00:00,1942790370,833324935
1040,CLINTON-WASH AV,04/13/2019,12:00:00,169155293,69403935
1082,EUCLID AV,04/13/2019,12:00:00,26305795,12059653
1253,HIGH ST,04/13/2019,12:00:00,2751211857,3700067723
1295,HOYT-SCHER,04/13/2019,12:00:00,41598214,40617833
1337,JAY ST-METROTEC,04/13/2019,12:00:00,327015176,51807106
1379,KINGSTON-THROOP,04/13/2019,12:00:00,19341834,23141496
1505,NOSTRAND AV,04/13/2019,12:00:00,34780451,34248825
1549,PARK PLACE,04/13/2019,12:00:00,9420344,9240339
1717,SPRING ST,04/13/2019,12:00:00,479340032,91267471
1759,TIMES SQ-42 ST,04/13/2019,12:00:00,5861995352,4576885007
1930,WORLD TRADE CTR,04/13/2019,12:00:00,1596904311,1840503927
3,103 ST,04/13/2019,13:00:00,29720171,25609983
45,116 ST,04/13/2019,13:00:00,362170582,391146230
130,135 ST,04/13/2019,13:00:00,207129559,31296333
172,14 ST,04/13/2019,13:00:00,2396579294,1202542845
232,155 ST,04/13/2019,13:00:00,15965960,13825828
274,163 ST-AMSTERDM,04/13/2019,13:00:00,19069002,10370515
699,8 AV,04/13/2019,13:00:00,187889648,76711329
742,81 ST-MUSEUM,04/13/2019,13:00:00,43770874,38439954
956,CATHEDRAL PKWY,04/13/2019,13:00:00,91487219,148905230
1124,FRANKLIN AV,04/13/2019,13:00:00,84608571,42532307
1169,FULTON ST,04/13/2019,13:00:00,761198052,2041182012
1421,LAFAYETTE AV,04/13/2019,13:00:00,23211252,11683976
1463,LIBERTY AV,04/13/2019,13:00:00,13466305,7505732
1591,RALPH AV,04/13/2019,13:00:00,27133771,19681710
1633,ROCKAWAY AV,04/13/2019,13:00:00,16436686,12111484
1675,SHEPHERD AV,04/13/2019,13:00:00,8384096,9400709
1803,UTICA AV,04/13/2019,13:00:00,204675677,57281332
1845,VAN SICLEN AVE,04/13/2019,13:00:00,13367920,13608046
1888,W 4 ST-WASH SQ,04/13/2019,13:00:00,244548421,114980550
406,34 ST-PENN STA,04/13/2019,14:00:00,1960905058,2381994917
491,42 ST-PORT AUTH,04/13/2019,14:00:00,359083482,130506087
1170,FULTON ST,04/13/2019,15:00:00,3443450172,2265616148
88,125 ST,04/13/2019,16:00:00,506906907,421268676
215,145 ST,04/13/2019,16:00:00,113384963,115369154
318,168 ST,04/13/2019,16:00:00,86619757,52021937
360,23 ST,04/13/2019,16:00:00,314640926,1411047750
407,34 ST-PENN STA,04/13/2019,16:00:00,1666884496,1578173624
492,42 ST-PORT AUTH,04/13/2019,16:00:00,7250248002,6083049962
572,50 ST,04/13/2019,16:00:00,76873287,39395945
614,59 ST COLUMBUS,04/13/2019,16:00:00,3421294773,2996541387
657,72 ST,04/13/2019,16:00:00,22067191,17164605
787,86 ST,04/13/2019,16:00:00,25386653,12320944
829,96 ST,04/13/2019,16:00:00,30704211,26445979
871,BROADWAY JCT,04/13/2019,16:00:00,62017277,58266703
913,CANAL ST,04/13/2019,16:00:00,961821511,603613172
999,CHAMBERS ST,04/13/2019,16:00:00,1942794491,833327804
1041,CLINTON-WASH AV,04/13/2019,16:00:00,169156563,69404412
1083,EUCLID AV,04/13/2019,16:00:00,26307487,12060304
1254,HIGH ST,04/13/2019,16:00:00,2751214627,3700070449
1296,HOYT-SCHER,04/13/2019,16:00:00,41600368,40619991
1338,JAY ST-METROTEC,04/13/2019,16:00:00,327021397,51810228
1380,KINGSTON-THROOP,04/13/2019,16:00:00,24422542,24449752
1506,NOSTRAND AV,04/13/2019,16:00:00,34784813,34251634
1550,PARK PLACE,04/13/2019,16:00:00,9420788,9240822
1718,SPRING ST,04/13/2019,16:00:00,479341334,91267824
1760,TIMES SQ-42 ST,04/13/2019,16:00:00,5862008571,4576905672
1931,WORLD TRADE CTR,04/13/2019,16:00:00,1596905344,1840504058
743,81 ST-MUSEUM,04/13/2019,16:15:33,29951574,23592835
4,103 ST,04/13/2019,17:00:00,29720984,25610489
46,116 ST,04/13/2019,17:00:00,362171870,391147027
131,135 ST,04/13/2019,17:00:00,207129829,31296667
173,14 ST,04/13/2019,17:00:00,2396583135,1202546554
233,155 ST,04/13/2019,17:00:00,15966217,13826223
275,163 ST-AMSTERDM,04/13/2019,17:00:00,19069449,10371109
700,8 AV,04/13/2019,17:00:00,187895832,76715523
744,81 ST-MUSEUM,04/13/2019,17:00:00,43775367,38442660
957,CATHEDRAL PKWY,04/13/2019,17:00:00,91488638,148905848
1125,FRANKLIN AV,04/13/2019,17:00:00,84609866,42533226
1171,FULTON ST,04/13/2019,17:00:00,761207398,2041187260
1422,LAFAYETTE AV,04/13/2019,17:00:00,23212176,11684396
1464,LIBERTY AV,04/13/2019,17:00:00,13466720,7505840
1592,RALPH AV,04/13/2019,17:00:00,27134877,19682083
1634,ROCKAWAY AV,04/13/2019,17:00:00,16437715,12111813
1676,SHEPHERD AV,04/13/2019,17:00:00,8384564,9400881
1804,UTICA AV,04/13/2019,17:00:00,204679045,57284197
1846,VAN SICLEN AVE,04/13/2019,17:00:00,13368456,13608212
1889,W 4 ST-WASH SQ,04/13/2019,17:00:00,244557898,114990663
408,34 ST-PENN STA,04/13/2019,18:00:00,1960913211,2382001579
493,42 ST-PORT AUTH,04/13/2019,18:00:00,359091472,130513291
1172,FULTON ST,04/13/2019,19:00:00,3443454920,2265621691
89,125 ST,04/13/2019,20:00:00,506913223,421274634
216,145 ST,04/13/2019,20:00:00,113389055,115374011
319,168 ST,04/13/2019,20:00:00,86622442,52023517
361,23 ST,04/13/2019,20:00:00,314643619,1411049025
409,34 ST-PENN STA,04/13/2019,20:00:00,1666897731,1578187062
494,42 ST-PORT AUTH,04/13/2019,20:00:00,7250253518,6083058801
573,50 ST,04/13/2019,20:00:00,76876600,39398472
615,59 ST COLUMBUS,04/13/2019,20:00:00,3421313417,2996554312
658,72 ST,04/13/2019,20:00:00,22070628,17166469
788,86 ST,04/13/2019,20:00:00,25388787,12322518
830,96 ST,04/13/2019,20:00:00,30705881,26447231
872,BROADWAY JCT,04/13/2019,20:00:00,62018991,58269470
914,CANAL ST,04/13/2019,20:00:00,961825732,603617481
1000,CHAMBERS ST,04/13/2019,20:00:00,1942799263,833330085
1042,CLINTON-WASH AV,04/13/2019,20:00:00,169157490,69404811
1084,EUCLID AV,04/13/2019,20:00:00,26308723,12061041
1255,HIGH ST,04/13/2019,20:00:00,2751218516,3700072996
1297,HOYT-SCHER,04/13/2019,20:00:00,41602797,40622057
1339,JAY ST-METROTEC,04/13/2019,20:00:00,327027008,51813044
1381,KINGSTON-THROOP,04/13/2019,20:00:00,24423339,24450048
1507,NOSTRAND AV,04/13/2019,20:00:00,34788606,34255505
1551,PARK PLACE,04/13/2019,20:00:00,9421298,9241204
1719,SPRING ST,04/13/2019,20:00:00,479343244,91268232
1761,TIMES SQ-42 ST,04/13/2019,20:00:00,5862016852,4576918905
1932,WORLD TRADE CTR,04/13/2019,20:00:00,1596906337,1840504132
5,103 ST,04/13/2019,21:00:00,29721722,25611136
47,116 ST,04/13/2019,21:00:00,362172927,391147875
132,135 ST,04/13/2019,21:00:00,207130094,31297121
174,14 ST,04/13/2019,21:00:00,2396587080,1202549332
234,155 ST,04/13/2019,21:00:00,15966361,13826675
276,163 ST-AMSTERDM,04/13/2019,21:00:00,19069724,10371850
701,8 AV,04/13/2019,21:00:00,187903083,76718833
745,81 ST-MUSEUM,04/13/2019,21:00:00,43779015,38443764
958,CATHEDRAL PKWY,04/13/2019,21:00:00,91489815,148906419
1126,FRANKLIN AV,04/13/2019,21:00:00,84610946,42534270
1173,FULTON ST,04/13/2019,21:00:00,761217426,2041191209
1423,LAFAYETTE AV,04/13/2019,21:00:00,23213017,11684683
1465,LIBERTY AV,04/13/2019,21:00:00,13466960,7505948
1593,RALPH AV,04/13/2019,21:00:00,27135634,19682522
1635,ROCKAWAY AV,04/13/2019,21:00:00,16438328,12112203
1677,SHEPHERD AV,04/13/2019,21:00:00,8384841,9401081
1805,UTICA AV,04/13/2019,21:00:00,204681476,57288062
1847,VAN SICLEN AVE,04/13/2019,21:00:00,13368735,13608378
1890,W 4 ST-WASH SQ,04/13/2019,21:00:00,244568742,115001056
410,34 ST-PENN STA,04/13/2019,22:00:00,1960920143,2382006387
495,42 ST-PORT AUTH,04/13/2019,22:00:00,359099135,130520491
1174,FULTON ST,04/13/2019,23:00:00,3443457596,2265624880
90,125 ST,04/14/2019,00:00:00,506916853,421278311
217,145 ST,04/14/2019,00:00:00,113391048,115377876
320,168 ST,04/14/2019,00:00:00,86623832,52024629
362,23 ST,04/14/2019,00:00:00,314645099,1411049744
411,34 ST-PENN STA,04/14/2019,00:00:00,1666904788,1578193643
496,42 ST-PORT AUTH,04/14/2019,00:00:00,7250257797,6083063921
574,50 ST,04/14/2019,00:00:00,76879274,39400116
616,59 ST COLUMBUS,04/14/2019,00:00:00,3421323247,2996558875
659,72 ST,04/14/2019,00:00:00,22071466,17166989
789,86 ST,04/14/2019,00:00:00,25389575,12323168
831,96 ST,04/14/2019,00:00:00,30706481,26447891
873,BROADWAY JCT,04/14/2019,00:00:00,62019920,58271512
915,CANAL ST,04/14/2019,00:00:00,961828170,603619021
1001,CHAMBERS ST,04/14/2019,00:00:00,1942801628,833330917
1043,CLINTON-WASH AV,04/14/2019,00:00:00,169157972,69405105
1085,EUCLID AV,04/14/2019,00:00:00,26309416,12061559
1256,HIGH ST,04/14/2019,00:00:00,2751220696,3700073911
1298,HOYT-SCHER,04/14/2019,00:00:00,41604130,40623172
1340,JAY ST-METROTEC,04/14/2019,00:00:00,327029812,51814760
1382,KINGSTON-THROOP,04/14/2019,00:00:00,24423697,24450363
1508,NOSTRAND AV,04/14/2019,00:00:00,34790528,34258771
1552,PARK PLACE,04/14/2019,00:00:00,9421554,9241348
1720,SPRING ST,04/14/2019,00:00:00,479344128,91268421
1762,TIMES SQ-42 ST,04/14/2019,00:00:00,5862036813,4576930916
1933,WORLD TRADE CTR,04/14/2019,00:00:00,1596906650,1840504166
6,103 ST,04/14/2019,01:00:00,29722004,25611639
48,116 ST,04/14/2019,01:00:00,362173412,391148384
133,135 ST,04/14/2019,01:00:00,207130184,31297383
175,14 ST,04/14/2019,01:00:00,2396589047,1202550435
235,155 ST,04/14/2019,01:00:00,15966426,13827037
277,163 ST-AMSTERDM,04/14/2019,01:00:00,19069838,10372496
702,8 AV,04/14/2019,01:00:00,187907085,76720540
746,81 ST-MUSEUM,04/14/2019,01:00:00,43779627,38444244
959,CATHEDRAL PKWY,04/14/2019,01:00:00,91490252,148906844
1127,FRANKLIN AV,04/14/2019,01:00:00,84611405,42534847
1175,FULTON ST,04/14/2019,01:00:00,761221034,2041192608
1424,LAFAYETTE AV,04/14/2019,01:00:00,23213414,11684789
1466,LIBERTY AV,04/14/2019,01:00:00,13467080,7506055
1594,RALPH AV,04/14/2019,01:00:00,27135941,19682867
1636,ROCKAWAY AV,04/14/2019,01:00:00,16438592,12112474
1678,SHEPHERD AV,04/14/2019,01:00:00,8384947,9401242
1806,UTICA AV,04/14/2019,01:00:00,204682622,57291041
1848,VAN SICLEN AVE,04/14/2019,01:00:00,13368862,13608518
1891,W 4 ST-WASH SQ,04/14/2019,01:00:00,244577809,115005454
412,34 ST-PENN STA,04/14/2019,02:00:00,1960922891,2382008446
497,42 ST-PORT AUTH,04/14/2019,02:00:00,359106522,130522928
1176,FULTON ST,04/14/2019,03:00:00,3443458462,2265625999
91,125 ST,04/14/2019,04:00:00,506917670,421279508
218,145 ST,04/14/2019,04:00:00,113391478,115379554
321,168 ST,04/14/2019,04:00:00,86624077,52024934
363,23 ST,04/14/2019,04:00:00,314645414,1411049922
413,34 ST-PENN STA,04/14/2019,04:00:00,1644498785,1568289913
498,42 ST-PORT AUTH,04/14/2019,04:00:00,7250258674,6083064791
575,50 ST,04/14/2019,04:00:00,76880019,39400526
617,59 ST COLUMBUS,04/14/2019,04:00:00,3421325490,2996559862
660,72 ST,04/14/2019,04:00:00,22071555,17167099
790,86 ST,04/14/2019,04:00:00,25389662,12323327
832,96 ST,04/14/2019,04:00:00,30706562,26448049
874,BROADWAY JCT,04/14/2019,04:00:00,62020227,58272376
916,CANAL ST,04/14/2019,04:00:00,961828803,603619295
1002,CHAMBERS ST,04/14/2019,04:00:00,1942802020,833331087
1044,CLINTON-WASH AV,04/14/2019,04:00:00,169158050,69405188
1086,EUCLID AV,04/14/2019,04:00:00,26309562,12061806
1257,HIGH ST,04/14/2019,04:00:00,2751220959,3700074073
1299,HOYT-SCHER,04/14/2019,04:00:00,41604415,40623474
1341,JAY ST-METROTEC,04/14/2019,04:00:00,327030367,51815225
1383,KINGSTON-THROOP,04/14/2019,04:00:00,24423788,24450485
1509,NOSTRAND AV,04/14/2019,04:00:00,34791010,34259818
1553,PARK PLACE,04/14/2019,04:00:00,9421590,9241382
1721,SPRING ST,04/14/2019,04:00:00,479344291,91268457
1763,TIMES SQ-42 ST,04/14/2019,04:00:00,5862042695,4576932702
1934,WORLD TRADE CTR,04/14/2019,04:00:00,1596906695,1840504181
7,103 ST,04/14/2019,05:00:00,29722061,25611776
49,116 ST,04/14/2019,05:00:00,362173499,391148528
134,135 ST,04/14/2019,05:00:00,207130202,31297466
176,14 ST,04/14/2019,05:00:00,2396589573,1202550644
236,155 ST,04/14/2019,05:00:00,15966443,13827185
278,163 ST-AMSTERDM,04/14/2019,05:00:00,19069872,10372730
703,8 AV,04/14/2019,05:00:00,187908254,76720826
747,81 ST-MUSEUM,04/14/2019,05:00:00,43779693,38444334
960,CATHEDRAL PKWY,04/14/2019,05:00:00,91490324,148906935
1128,FRANKLIN AV,04/14/2019,05:00:00,84611534,42535009
1177,FULTON ST,04/14/2019,05:00:00,761221442,2041192889
1425,LAFAYETTE AV,04/14/2019,05:00:00,23213463,11684812
1467,LIBERTY AV,04/14/2019,05:00:00,13467110,7506084
1595,RALPH AV,04/14/2019,05:00:00,27136029,19682969
1637,ROCKAWAY AV,04/14/2019,05:00:00,16438654,12112565
1679,SHEPHERD AV,04/14/2019,05:00:00,8384982,9401298
1807,UTICA AV,04/14/2019,05:00:00,204682861,57291884
1849,VAN SICLEN AVE,04/14/2019,05:00:00,13368910,13608571
1892,W 4 ST-WASH SQ,04/14/2019,05:00:00,244579860,115006233
414,34 ST-PENN STA,04/14/2019,06:00:00,1960923280,2382008904
