,STATION,DATE,TIME,ENTRIES,EXITS
42,110 ST,04/13/2019,00:00:00,37498959,35882219
379,51 ST,04/13/2019,00:00:00,85385754,106876242
421,59 ST,04/13/2019,00:00:00,2079953527,1633516389
547,86 ST,04/13/2019,00:00:00,2130423611,2450374176
721,BLEECKER ST,04/13/2019,00:00:00,33245489,12240866
806,BROOKLYN BRIDGE,04/13/2019,00:00:00,621534057,669821622
933,CASTLE HILL AV,04/13/2019,00:00:00,22995125,21219940
975,CHAMBERS ST,04/13/2019,00:00:00,892033023,1825424363
1186,GRD CNTRL-42 ST,04/13/2019,00:00:00,2415502811,3007932467
1320,LEXINGTON AV/53,04/13/2019,00:00:00,2696680896,3414364940
1446,MORISN AV/SNDVW,04/13/2019,00:00:00,7195781,6662281
1531,PELHAM BAY PARK,04/13/2019,00:00:00,180516357,21051214
1574,SPRING ST,04/13/2019,00:00:00,36671370,35417421
1616,ST LAWRENCE AV,04/13/2019,00:00:00,15057972,9920011
1658,WESTCHESTER SQ,04/13/2019,00:00:00,17265628,16496889
1700,WHITLOCK AV,04/13/2019,00:00:00,8061732,6193159
0,103 ST,04/13/2019,01:00:00,2155055064,2228446827
84,116 ST,04/13/2019,01:00:00,37657429,11073268
126,125 ST,04/13/2019,01:00:00,1481811068,1195084017
168,14 ST-UNION SQ,04/13/2019,01:00:00,704154403,367110672
210,23 ST,04/13/2019,01:00:00,2055524974,1581461721
252,28 ST,04/13/2019,01:00:00,1212422600,1421600376
294,3 AV 138 ST,04/13/2019,01:00:00,22428866,19363069
336,33 ST,04/13/2019,01:00:00,1539863382,1658161835
463,68ST-HUNTER CO,04/13/2019,01:00:00,72338606,58723097
505,77 ST,04/13/2019,01:00:00,257376562,102784683
589,96 ST,04/13/2019,01:00:00,730759012,32011601
631,ASTOR PL,04/13/2019,01:00:00,37162683,31205072
676,B'WAY-LAFAYETTE,04/13/2019,01:00:00,1987161114,1615017924
763,BROOK AV,04/13/2019,01:00:00,25821185,26637921
848,BUHRE AV,04/13/2019,01:00:00,7795128,5305849
890,CANAL ST,04/13/2019,01:00:00,3072252100,4816052748
1017,CYPRESS AV,04/13/2019,01:00:00,13392936,11581931
1059,E 143/ST MARY'S,04/13/2019,01:00:00,5594306,6240719
1101,E 149 ST,04/13/2019,01:00:00,22001829,22460200
1144,ELDER AV,04/13/2019,01:00:00,12512948,12166105
1187,GRD CNTRL-42 ST,04/13/2019,01:00:00,186864482,159422574
1277,HUNTS POINT AV,04/13/2019,01:00:00,355437647,142071165
1362,LONGWOOD AV,04/13/2019,01:00:00,16010257,15833444
1404,MIDDLETOWN RD,04/13/2019,01:00:00,11419081,8109373
1489,PARKCHESTER,04/13/2019,01:00:00,266521864,322710980
1742,ZEREGA AV,04/13/2019,01:00:00,1772410,819145
43,110 ST,04/13/2019,04:00:00,37499118,35882640
380,51 ST,04/13/2019,04:00:00,85386270,106876428
422,59 ST,04/13/2019,04:00:00,2079954570,1633516854
548,86 ST,04/13/2019,04:00:00,2130424102,2450374654
722,BLEECKER ST,04/13/2019,04:00:00,33246381,12241001
807,BROOKLYN BRIDGE,04/13/2019,04:00:00,621534270,669821774
934,CASTLE HILL AV,04/13/2019,04:00:00,22995209,21220326
976,CHAMBERS ST,04/13/2019,04:00:00,892033151,1825424437
1188,GRD CNTRL-42 ST,04/13/2019,04:00:00,2415504092,3007933180
1321,LEXINGTON AV/53,04/13/2019,04:00:00,2696681480,3414365293
1447,MORISN AV/SNDVW,04/13/2019,04:00:00,7195865,6662739
1532,PELHAM BAY PARK,04/13/2019,04:00:00,180516460,21051348
1575,SPRING ST,04/13/2019,04:00:00,36671793,35417547
1617,ST LAWRENCE AV,04/13/2019,04:00:00,15058022,9920282
1659,WESTCHESTER SQ,04/13/2019,04:00:00,17265682,16497099
1701,WHITLOCK AV,04/13/2019,04:00:00,8061764,6193249
1,103 ST,04/13/2019,05:00:00,2155055129,2228446949
85,116 ST,04/13/2019,05:00:00,37657595,11073508
127,125 ST,04/13/2019,05:00:00,1481811441,1195084702
169,14 ST-UNION SQ,04/13/2019,05:00:00,704156298,367111574
211,23 ST,04/13/2019,05:00:00,2055525266,1581461877
253,28 ST,04/13/2019,05:00:00,1212422898,1421600570
295,3 AV 138 ST,04/13/2019,05:00:00,22429087,19363506
337,33 ST,04/13/2019,05:00:00,1539863652,1658162005
464,68ST-HUNTER CO,04/13/2019,05:00:00,72338700,58723197
506,77 ST,04/13/2019,05:00:00,257376702,102784921
590,96 ST,04/13/2019,05:00:00,730759106,32011714
632,ASTOR PL,04/13/2019,05:00:00,37163221,31205188
677,B'WAY-LAFAYETTE,04/13/2019,05:00:00,1987161440,1615018173
764,BROOK AV,04/13/2019,05:00:00,25821257,26637989
849,BUHRE AV,04/13/2019,05:00:00,7795169,5305950
891,CANAL ST,04/13/2019,05:00:00,3072252593,4816053041
1018,CYPRESS AV,04/13/2019,05:00:00,13392986,11582025
1060,E 143/ST MARY'S,04/13/2019,05:00:00,5594317,6240769
1102,E 149 ST,04/13/2019,05:00:00,22001897,22460351
1145,ELDER AV,04/13/2019,05:00:00,12513066,12166436
1189,GRD CNTRL-42 ST,04/13/2019,05:00:00,186864932,159422811
1278,HUNTS POINT AV,04/13/2019,05:00:00,355437817,142071440
1363,LONGWOOD AV,04/13/2019,05:00:00,16010290,15833519
1405,MIDDLETOWN RD,04/13/2019,05:00:00,11419113,8109431
1490,PARKCHESTER,04/13/2019,05:00:00,266522046,322711569
1743,ZEREGA AV,04/13/2019,05:00:00,1772449,819232
44,110 ST,04/13/2019,08:00:00,37499666,35882990
381,51 ST,04/13/2019,08:00:00,85386540,106877233
423,59 ST,04/13/2019,08:00:00,2079955519,1633518879
549,86 ST,04/13/2019,08:00:00,2130424669,2450375651
723,BLEECKER ST,04/13/2019,08:00:00,33246672,12241229
808,BROOKLYN BRIDGE,04/13/2019,08:00:00,621534457,669822166
935,CASTLE HILL AV,04/13/2019,08:00:00,22995865,21220525
977,CHAMBERS ST,04/13/2019,08:00:00,892033284,1825424569
1190,GRD CNTRL-42 ST,04/13/2019,08:00:00,2415505164,3007934822
1322,LEXINGTON AV/53,04/13/2019,08:00:00,2696681829,3414366518
1448,MORISN AV/SNDVW,04/13/2019,08:00:00,7196693,6662917
1533,PELHAM BAY PARK,04/13/2019,08:00:00,180516954,21051507
1576,SPRING ST,04/13/2019,08:00:00,4418319,27550826
1618,ST LAWRENCE AV,04/13/2019,08:00:00,15058534,9920415
1660,WESTCHESTER SQ,04/13/2019,08:00:00,17266061,16497325
1702,WHITLOCK AV,04/13/2019,08:00:00,8061992,6193327
2,103 ST,04/13/2019,09:00:00,2155055837,2228447411
86,116 ST,04/13/2019,09:00:00,37658853,11074158
128,125 ST,04/13/2019,09:00:00,1481813568,1195087432
170,14 ST-UNION SQ,04/13/2019,09:00:00,704158378,367117011
212,23 ST,04/13/2019,09:00:00,2055525816,1581463296
254,28 ST,04/13/2019,09:00:00,1212423407,1421601516
296,3 AV 138 ST,04/13/2019,09:00:00,22430000,19364183
338,33 ST,04/13/2019,09:00:00,1539864232,1658163017
465,68ST-HUNTER CO,04/13/2019,09:00:00,72339133,58724695
507,77 ST,04/13/2019,09:00:00,257377343,102786639
591,96 ST,04/13/2019,09:00:00,730759779,32012095
633,ASTOR PL,04/13/2019,09:00:00,37163634,31205865
678,B'WAY-LAFAYETTE,04/13/2019,09:00:00,1987161636,1615019406
765,BROOK AV,04/13/2019,09:00:00,25821948,26638165
850,BUHRE AV,04/13/2019,09:00:00,7795582,5306094
892,CANAL ST,04/13/2019,09:00:00,3072253389,4816055613
1019,CYPRESS AV,04/13/2019,09:00:00,13393380,11582290
1061,E 143/ST MARY'S,04/13/2019,09:00:00,5594368,6240947
1103,E 149 ST,04/13/2019,09:00:00,22002518,22460564
1146,ELDER AV,04/13/2019,09:00:00,12514261,12166756
1191,GRD CNTRL-42 ST,04/13/2019,09:00:00,186866262,159426186
