,STATION,DATE,TIME,ENTRIES,EXITS
0,103 ST-CORONA,04/13/2019,00:00:00,70715752,71282470
42,111 ST,04/13/2019,00:00:00,51777953,31586767
84,33 ST-RAWSON ST,04/13/2019,00:00:00,154573680,35837536
126,34 ST-HUDSON YD,04/13/2019,00:00:00,18117131,13742393
168,40 ST LOWERY ST,04/13/2019,00:00:00,57820991,35464657
210,42 ST-BRYANT PK,04/13/2019,00:00:00,1943132875,1411650720
252,42 ST-PORT AUTH,04/13/2019,00:00:00,7250232418,6083034059
336,46 ST BLISS ST,04/13/2019,00:00:00,60913727,36594466
379,5 AVE,04/13/2019,00:00:00,1132529690,510867396
550,74 ST-BROADWAY,04/13/2019,00:00:00,15310039,15415478
592,82 ST-JACKSON H,04/13/2019,00:00:00,33027532,21472104
634,90 ST-ELMHURST,04/13/2019,00:00:00,62977590,32765290
676,COURT SQ,04/13/2019,00:00:00,136357829,18557080
718,FLUSHING-MAIN,04/13/2019,00:00:00,201556535,191542803
762,GRD CNTRL-42 ST,04/13/2019,00:00:00,2415502811,3007932467
895,JKSN HT-ROOSVLT,04/13/2019,00:00:00,156438466,116658390
937,JUNCTION BLVD,04/13/2019,00:00:00,60073618,73466117
1022,QUEENSBORO PLZ,04/13/2019,00:00:00,29129930,8756660
1064,TIMES SQ-42 ST,04/13/2019,00:00:00,5861981956,4576867762
1108,VERNON-JACKSON,04/13/2019,00:00:00,46732173,32552198
422,52 ST,04/13/2019,01:00:00,123814947,25567784
465,61 ST WOODSIDE,04/13/2019,01:00:00,1899804056,2169106999
507,69 ST,04/13/2019,01:00:00,29018263,24082440
763,GRD CNTRL-42 ST,04/13/2019,01:00:00,186864482,159422574
853,HUNTERS PT AV,04/13/2019,01:00:00,613193761,613304709
980,METS-WILLETS PT,04/13/2019,01:00:00,730958901,499376422
253,42 ST-PORT AUTH,04/13/2019,02:00:00,359075217,130496233
1,103 ST-CORONA,04/13/2019,04:00:00,70715948,71283417
43,111 ST,04/13/2019,04:00:00,51778088,31587400
85,33 ST-RAWSON ST,04/13/2019,04:00:00,154573747,35837621
127,34 ST-HUDSON YD,04/13/2019,04:00:00,18117499,13742536
169,40 ST LOWERY ST,04/13/2019,04:00:00,57821068,35465048
211,42 ST-BRYANT PK,04/13/2019,04:00:00,1943133713,1411651070
254,42 ST-PORT AUTH,04/13/2019,04:00:00,7250233122,6083035043
337,46 ST BLISS ST,04/13/2019,04:00:00,60913888,36594963
380,5 AVE,04/13/2019,04:00:00,1132529932,510867452
551,74 ST-BROADWAY,04/13/2019,04:00:00,15310126,15415688
593,82 ST-JACKSON H,04/13/2019,04:00:00,33027779,21472971
635,90 ST-ELMHURST,04/13/2019,04:00:00,62977769,32765735
677,COURT SQ,04/13/2019,04:00:00,136358036,18557294
719,FLUSHING-MAIN,04/13/2019,04:00:00,201556536,191542864
764,GRD CNTRL-42 ST,04/13/2019,04:00:00,2415504092,3007933180
896,JKSN HT-ROOSVLT,04/13/2019,04:00:00,156439457,116660887
938,JUNCTION BLVD,04/13/2019,04:00:00,60073881,73467487
1023,QUEENSBORO PLZ,04/13/2019,04:00:00,29130246,8756945
1065,TIMES SQ-42 ST,04/13/2019,04:00:00,5861986120,4576869178
1109,VERNON-JACKSON,04/13/2019,04:00:00,46732379,32552496
423,52 ST,04/13/2019,05:00:00,123815005,25567987
466,61 ST WOODSIDE,04/13/2019,05:00:00,1899804211,2169107315
508,69 ST,04/13/2019,05:00:00,29018319,24082611
765,GRD CNTRL-42 ST,04/13/2019,05:00:00,186864932,159422811
854,HUNTERS PT AV,04/13/2019,05:00:00,613193790,613304757
981,METS-WILLETS PT,04/13/2019,05:00:00,730959286,499377445
255,42 ST-PORT AUTH,04/13/2019,06:00:00,359076187,130496907
2,103 ST-CORONA,04/13/2019,08:00:00,70719112,71283938
44,111 ST,04/13/2019,08:00:00,51779998,31587778
86,33 ST-RAWSON ST,04/13/2019,08:00:00,154573872,35838042
128,34 ST-HUDSON YD,04/13/2019,08:00:00,18117829,13743762
170,40 ST LOWERY ST,04/13/2019,08:00:00,57821492,35465328
212,42 ST-BRYANT PK,04/13/2019,08:00:00,1943134021,1411651839
256,42 ST-PORT AUTH,04/13/2019,08:00:00,7250235130,6083036887
338,46 ST BLISS ST,04/13/2019,08:00:00,60914842,36595376
381,5 AVE,04/13/2019,08:00:00,1132530023,510867853
552,74 ST-BROADWAY,04/13/2019,08:00:00,15310290,15415838
594,82 ST-JACKSON H,04/13/2019,08:00:00,33028949,21473425
636,90 ST-ELMHURST,04/13/2019,08:00:00,62979829,32766023
678,COURT SQ,04/13/2019,08:00:00,136358284,18557954
720,FLUSHING-MAIN,04/13/2019,08:00:00,201556537,191542934
766,GRD CNTRL-42 ST,04/13/2019,08:00:00,2415505164,3007934822
897,JKSN HT-ROOSVLT,04/13/2019,08:00:00,156443375,116662104
939,JUNCTION BLVD,04/13/2019,08:00:00,60077139,73467995
1024,QUEENSBORO PLZ,04/13/2019,08:00:00,29132013,8757230
1066,TIMES SQ-42 ST,04/13/2019,08:00:00,5861987851,4576872374
1110,VERNON-JACKSON,04/13/2019,08:00:00,46732749,32552820
424,52 ST,04/13/2019,09:00:00,123815658,25568187
467,61 ST WOODSIDE,04/13/2019,09:00:00,1899805853,2169108006
509,69 ST,04/13/2019,09:00:00,29019024,24083031
767,GRD CNTRL-42 ST,04/13/2019,09:00:00,186866262,159426186
855,HUNTERS PT AV,04/13/2019,09:00:00,613194004,613305013
982,METS-WILLETS PT,04/13/2019,09:00:00,730963966,499382997
257,42 ST-PORT AUTH,04/13/2019,10:00:00,359078296,130499585
3,103 ST-CORONA,04/13/2019,12:00:00,70723031,71285231
45,111 ST,04/13/2019,12:00:00,51782517,31588535
87,33 ST-RAWSON ST,04/13/2019,12:00:00,154574394,35839167
129,34 ST-HUDSON YD,04/13/2019,12:00:00,18118980,13747611
171,40 ST LOWERY ST,04/13/2019,12:00:00,57823283,35466153
213,42 ST-BRYANT PK,04/13/2019,12:00:00,1943135781,1411654582
258,42 ST-PORT AUTH,04/13/2019,12:00:00,7250241473,6083042765
339,46 ST BLISS ST,04/13/2019,12:00:00,60917208,36596333
382,5 AVE,04/13/2019,12:00:00,1132530476,510869051
553,74 ST-BROADWAY,04/13/2019,12:00:00,15310815,15416480
595,82 ST-JACKSON H,04/13/2019,12:00:00,33031521,21475686
637,90 ST-ELMHURST,04/13/2019,12:00:00,62983193,32766812
679,COURT SQ,04/13/2019,12:00:00,136359150,18559077
721,FLUSHING-MAIN,04/13/2019,12:00:00,201556539,191542999
768,GRD CNTRL-42 ST,04/13/2019,12:00:00,2415513031,3007940336
898,JKSN HT-ROOSVLT,04/13/2019,12:00:00,156452691,116665791
940,JUNCTION BLVD,04/13/2019,12:00:00,60081409,73469442
1025,QUEENSBORO PLZ,04/13/2019,12:00:00,29138698,8757858
1067,TIMES SQ-42 ST,04/13/2019,12:00:00,5861995352,4576885007
1111,VERNON-JACKSON,04/13/2019,12:00:00,46735042,32554027
425,52 ST,04/13/2019,13:00:00,123816805,25568704
468,61 ST WOODSIDE,04/13/2019,13:00:00,1899808440,2169109346
510,69 ST,04/13/2019,13:00:00,29020059,24083777
769,GRD CNTRL-42 ST,04/13/2019,13:00:00,186871608,159432692
856,HUNTERS PT AV,04/13/2019,13:00:00,613194301,613305199
983,METS-WILLETS PT,04/13/2019,13:00:00,730973099,499392560
259,42 ST-PORT AUTH,04/13/2019,14:00:00,359083482,130506087
