,STATION,DATE,TIME,ENTRIES,EXITS
0,116 ST,04/13/2019,01:00:00,56579902,31163608
1,116 ST,04/13/2019,05:00:00,56580146,31163956
2,116 ST,04/13/2019,09:00:00,56581890,31164554
3,116 ST,04/13/2019,13:00:00,56586042,31165894
4,116 ST,04/13/2019,17:00:00,56590578,31168206
5,116 ST,04/13/2019,21:00:00,56594308,31170270
6,116 ST,04/14/2019,01:00:00,56595934,31171696
7,116 ST,04/14/2019,05:00:00,56596214,31172112
8,116 ST,04/14/2019,09:00:00,56597548,31172824
9,116 ST,04/14/2019,13:00:00,56602118,31174722
10,116 ST,04/14/2019,17:00:00,56606618,31176558
11,116 ST,04/14/2019,21:00:00,56609316,31178332
12,116 ST,04/15/2019,01:00:00,56610296,31179290
13,116 ST,04/15/2019,05:00:00,56610464,31179490
14,116 ST,04/15/2019,09:00:00,56616564,31181050
15,116 ST,04/15/2019,13:00:00,56621142,31182532
16,116 ST,04/15/2019,17:00:00,56626224,31185002
17,116 ST,04/15/2019,21:00:00,56630630,31188616
18,116 ST,04/16/2019,01:00:00,56631674,31189682
19,116 ST,04/16/2019,05:00:00,56631828,31189896
20,116 ST,04/16/2019,09:00:00,56638354,31191524
21,116 ST,04/16/2019,13:00:00,56643104,31192982
22,116 ST,04/16/2019,17:00:00,56648272,31195580
23,116 ST,04/16/2019,21:00:00,56653220,31199338
24,116 ST,04/17/2019,01:00:00,56654858,31200592
25,116 ST,04/17/2019,05:00:00,56655070,31200834
26,116 ST,04/17/2019,08:14:02,27135836,4934628
27,116 ST,04/17/2019,09:00:00,56661570,31202510
28,116 ST,04/17/2019,10:31:21,27140078,4935236
29,116 ST,04/17/2019,13:00:00,56666632,31204192
30,116 ST,04/17/2019,16:40:04,29526184,26269972
31,116 ST,04/17/2019,16:41:33,27145212,4936596
32,116 ST,04/17/2019,17:00:00,56671826,31206902
33,116 ST,04/17/2019,21:00:00,56677056,31210486
34,116 ST,04/18/2019,01:00:00,56678292,31211644
35,116 ST,04/18/2019,05:00:00,56678468,31211892
36,116 ST,04/18/2019,09:00:00,56684738,31213542
37,116 ST,04/18/2019,13:00:00,56689772,31215110
38,116 ST,04/18/2019,17:00:00,56695164,31217658
39,116 ST,04/18/2019,21:00:00,56700054,31220912
40,116 ST,04/19/2019,01:00:00,56701470,31222258
41,116 ST,04/19/2019,05:00:00,56701702,31222490
42,116 ST,04/19/2019,09:00:00,56705966,31223574
43,116 ST,04/19/2019,13:00:00,56710948,31225184
44,116 ST,04/19/2019,17:00:00,56716164,31227658
45,116 ST,04/19/2019,21:00:00,56720680,31230374
46,125 ST,04/13/2019,01:00:00,5028497838,2346834624
47,125 ST,04/13/2019,05:00:00,5028498204,2346834978
48,125 ST,04/13/2019,09:00:00,5028499154,2346835902
49,125 ST,04/13/2019,13:00:00,5028502220,2346838028
50,125 ST,04/13/2019,17:00:00,5028506996,2346840472
51,125 ST,04/13/2019,21:00:00,5028511526,2346842888
52,125 ST,04/14/2019,01:00:00,5028513900,2346844288
53,125 ST,04/14/2019,05:00:00,5028514298,2346844740
54,125 ST,04/14/2019,09:00:00,5028515104,2346845394
55,125 ST,04/14/2019,13:00:00,5028517912,2346847272
56,125 ST,04/14/2019,17:00:00,5028522802,2346849346
57,125 ST,04/14/2019,21:00:00,5028526146,2346851066
58,125 ST,04/15/2019,01:00:00,5028527542,2346851952
59,125 ST,04/15/2019,05:00:00,5028527786,2346852276
60,125 ST,04/15/2019,09:00:00,5028531016,2346855136
61,125 ST,04/15/2019,13:00:00,5028535062,2346857710
62,125 ST,04/15/2019,17:00:00,5028540744,2346860472
63,125 ST,04/15/2019,21:00:00,5028547050,2346863290
64,125 ST,04/16/2019,01:00:00,5028548624,2346864300
65,125 ST,04/16/2019,05:00:00,5028548834,2346864608
66,125 ST,04/16/2019,09:00:00,5028552206,2346867830
67,125 ST,04/16/2019,13:00:00,5028556118,2346870562
68,125 ST,04/16/2019,17:00:00,5028562478,2346873382
69,125 ST,04/16/2019,21:00:00,5028569036,2346876252
70,125 ST,04/17/2019,01:00:00,5028570880,2346877310
71,125 ST,04/17/2019,05:00:00,5028571094,2346877520
72,125 ST,04/17/2019,08:56:26,1601225930,753219938
73,125 ST,04/17/2019,09:00:00,5028574262,2346880752
74,125 ST,04/17/2019,13:00:00,5028578356,2346883534
75,125 ST,04/17/2019,17:00:00,5028584712,2346886748
76,125 ST,04/17/2019,21:00:00,5028591434,2346889786
77,125 ST,04/18/2019,01:00:00,5028593436,2346890998
78,125 ST,04/18/2019,05:00:00,5028593642,2346891258
79,125 ST,04/18/2019,09:00:00,5028596868,2346894294
80,125 ST,04/18/2019,13:00:00,5028601118,2346897172
81,125 ST,04/18/2019,17:00:00,5028607460,2346899982
82,125 ST,04/18/2019,21:00:00,5028613862,2346902828
83,125 ST,04/19/2019,01:00:00,5028615930,2346904086
