,STATION,DATE,TIME,ENTRIES,EXITS
0,116 ST,04/13/2019,0,28289951,15581804
42,125 ST,04/13/2019,0,2514248919,1173417312
84,135 ST,04/13/2019,0,47094969,17503919
90,14 ST,04/13/2019,0,2200762561,2048264092
132,145 ST,04/13/2019,0,14307514,757435
174,34 ST-PENN STA,04/13/2019,0,2174970412,2472765382
216,42 ST-PORT AUTH,04/13/2019,0,7609307635,6213530292
258,6 AV,04/13/2019,0,1225771368,1213048780
300,72 ST,04/13/2019,0,2013100006,3753458597
342,96 ST,04/13/2019,0,160100687,114145714
384,ATL AV-BARCLAY,04/13/2019,0,921731670,277687481
426,BERGEN ST,04/13/2019,0,15107583,14819024
468,BOROUGH HALL,04/13/2019,0,208890833,71904475
510,BOTANIC GARDEN,04/13/2019,0,5798762,3062421
551,CENTRAL PK N110,04/13/2019,0,373437244,265153197
593,CHAMBERS ST,04/13/2019,0,4130565299,2613529484
635,CLARK ST,04/13/2019,0,25919553,25593789
677,CROWN HTS-UTICA,04/13/2019,0,231805143,90508054
719,EASTN PKWY-MUSM,04/13/2019,0,19921837,25827227
761,FRANKLIN AV,04/13/2019,0,615975239,2215404554
803,FULTON ST,04/13/2019,0,4204637100,4306783021
845,GRAND ARMY PLAZ,04/13/2019,0,29098419,15219030
887,HARLEM 148 ST,04/13/2019,0,11096416,8603874
929,HOYT ST,04/13/2019,0,21475232,19674467
971,JUNIUS ST,04/13/2019,0,14528134,9729807
1013,KINGSTON AV,04/13/2019,0,34447669,29421237
1055,NEVINS ST,04/13/2019,0,27183052,30037719
1097,NEW LOTS AV,04/13/2019,0,37928116,25674480
1139,NOSTRAND AV,04/13/2019,0,11604920,12530526
1181,PARK PLACE,04/13/2019,0,9420114,9239805
1223,PENNSYLVANIA AV,04/13/2019,0,6544988,2393544
1265,ROCKAWAY AV,04/13/2019,0,19418088,15387584
1307,SARATOGA AV,04/13/2019,0,88712179,36477468
1349,SUTTER AV-RUTLD,04/13/2019,0,18615285,15235074
1391,TIMES SQ-42 ST,04/13/2019,0,5861981956,4576867762
1433,VAN SICLEN AV,04/13/2019,0,14745765,11212183
1475,WALL ST,04/13/2019,0,113176825,97619865
1517,WORLD TRADE CTR,04/13/2019,0,1596903910,1840503828
1,116 ST,04/13/2019,1,28290073,15581978
43,125 ST,04/13/2019,1,2514249102,1173417489
85,135 ST,04/13/2019,1,47095245,17504197
91,14 ST,04/13/2019,1,2200763805,2048264782
133,145 ST,04/13/2019,1,14307540,757450
175,34 ST-PENN STA,04/13/2019,1,2174971480,2472766543
217,42 ST-PORT AUTH,04/13/2019,1,7609309309,6213531950
259,6 AV,04/13/2019,1,1225771360,1213048845
301,72 ST,04/13/2019,1,2013100261,3753458904
343,96 ST,04/13/2019,1,160100985,114146480
385,ATL AV-BARCLAY,04/13/2019,1,921733335,277688597
427,BERGEN ST,04/13/2019,1,15107721,14819139
469,BOROUGH HALL,04/13/2019,1,208891199,71904715
511,BOTANIC GARDEN,04/13/2019,1,5798770,3062451
552,CENTRAL PK N110,04/13/2019,1,373437372,265153768
594,CHAMBERS ST,04/13/2019,1,4130566151,2613529974
636,CLARK ST,04/13/2019,1,25919617,25593890
678,CROWN HTS-UTICA,04/13/2019,1,231805432,90509040
720,EASTN PKWY-MUSM,04/13/2019,1,19921870,25827365
762,FRANKLIN AV,04/13/2019,1,615975346,2215404935
804,FULTON ST,04/13/2019,1,4204637613,4306783836
846,GRAND ARMY PLAZ,04/13/2019,1,29098484,15219094
888,HARLEM 148 ST,04/13/2019,1,11096434,8604107
930,HOYT ST,04/13/2019,1,21475319,19674575
972,JUNIUS ST,04/13/2019,1,14528157,9729912
1014,KINGSTON AV,04/13/2019,1,34447714,29421405
1056,NEVINS ST,04/13/2019,1,27183274,30037890
1098,NEW LOTS AV,04/13/2019,1,37928229,25674880
1140,NOSTRAND AV,04/13/2019,1,11604983,12530753
1182,PARK PLACE,04/13/2019,1,9420153,9239840
1224,PENNSYLVANIA AV,04/13/2019,1,6545060,2393645
1266,ROCKAWAY AV,04/13/2019,1,19418146,15387874
1308,SARATOGA AV,04/13/2019,1,88712221,36477753
